decimalLatitude,decimalLongitude,eventDate,scientificName,taxonConceptID,recordID,dataResourceName,occurrenceStatus,date,excluded_notes,geometry,state
-41.442759,147.125838,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,7e9bf902-4ec9-4f8b-ae02-323e912e9c18,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.4375,147.10416,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,22a32b5d-a058-461d-97b9-7033a54adb8b,Queen Victoria Museum Art Gallery provider for OZCAM,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.42481,147.024677,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,87c4871d-b26b-48b2-8aa4-7c7aa45375d1,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.42481,147.024677,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,ab04eec0-9928-4311-9fd7-f40222c9b9de,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.42481,147.024677,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,207fa79e-2a70-4bb9-b3c9-fa6bae936cf9,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.423,147.050406,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,a94c9457-1b15-4b2d-b210-ee5d4077ce1c,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.423,147.050406,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,aad99739-f1d6-4d50-85af-38257921a17a,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.420774,146.557719,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,189b5184-ca0d-4d42-b12c-ab9947cb1920,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.410971,147.835298,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,156ea260-1bbb-4b4d-80eb-0e2349a06467,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.405634,146.537591,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,d3583666-8788-456d-9c4b-fcad49fb8a1f,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.396678,148.288061,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,4472cd1a-414d-42f4-aa75-66d27d0196d1,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.395086,146.530847,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,aef3fa24-b9eb-437a-b31b-41ffe3532dea,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.390316,146.309983,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,3c471d11-75de-422c-bd2a-7d2e19cfddf5,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.388601,147.498913,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,4a130c99-169b-4364-bd52-edaac566d683,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.381575,147.012103,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,4e7c9fd4-6b6e-4ad2-aab5-1f4be5488010,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.371193,148.277048,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,27720090-15da-4a9e-835c-caad1a18090e,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.369253,146.52676399999999,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,d912943e-3ce2-4692-9f73-56a6184eab7c,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.362587,146.817717,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,1e48ed1b-503b-494e-ba25-55df0750e2bc,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.361945,147.246438,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,1b29ca12-24ae-4d80-a88f-b8c6008aa08e,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.361945,147.246438,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,433a7c1d-29e3-4c68-acf0-c02cb7acdc88,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.36065,146.806232,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,3184da63-2be8-459f-9cd1-d68aa64352c0,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.351421,146.384568,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,a3caebf1-bafc-4d00-aff7-ac6bd3f1a057,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.349915,146.531518,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,dd596579-aefc-4f51-be1c-7e9a1eab9638,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.345878,145.919592,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,44b50d7a-9eae-4e18-b763-fe0aaa624b5d,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.341998,147.142437,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,e699a0bb-fb78-4dba-bd77-30eca73651ba,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.340477,146.185934,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,82679e7d-9241-4fa2-bf00-c38a32ad51f3,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.339153,146.532025,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,1b3424f6-6e47-4bbd-9ed5-c005eb026092,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.336638,148.259247,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,3e1afcda-b138-4c80-9227-ba859485cc05,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.336113,147.171191,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,c06913d1-4dc7-43c8-a65a-7ba360e7b2f1,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.325723000000004,146.893041,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,59708755-3ee5-4a71-99db-eb53b448d8c8,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.324673,146.980236,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,654a4e5f-0999-4b42-a336-de20320572a5,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.310428,147.201265,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,cbf34f35-f45f-429e-9208-fa2313b04297,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.303179,147.205125,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,0e7795c3-9fea-4165-aa3c-4eede006b333,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.300669,148.2108,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,103cdc1f-988f-4ab6-99cf-3a0c2d3173ef,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.30013,147.207576,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,250989b3-1a42-4699-a6b9-e10b515f4cb4,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.292309,147.047343,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,0907518d-f7f8-4c64-9940-43179c7531f3,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.287934,148.170582,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,cb719859-a6e2-40f1-bc9e-9238d1582ea1,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.287899,146.941494,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,bd90b5a0-3483-4b05-b7e8-c708287eb691,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.285433,146.496154,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,da34e335-5502-475b-988d-b76f04c8cadf,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.28332,147.36666,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,c356ad38-ed4a-4d18-8b75-d738fce76c5d,Queen Victoria Museum Art Gallery provider for OZCAM,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.281372,147.219553,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,86bd6a53-dd67-4ba4-9bfd-77af97538530,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.277924,146.879542,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,66d3f643-eab1-4232-947d-73d66fd7a1f5,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.277924,146.879542,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,d5292e59-2245-4468-86fe-41519f39bd05,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.277503,147.333883,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,70d737b5-a4b3-4aa4-b494-b6e2cdca3e55,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.276299,148.356555,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,5b480821-67f5-4be3-a32f-d8da876eeb8f,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.274946,147.036632,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,63a15a43-cad0-4855-a610-f32bbee6e5a1,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.27323,145.858705,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,09bff0d8-e030-4cc4-9929-4661ecbd75fd,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.273174,146.484129,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,5ee4edcc-ff0d-4cce-867e-e2780de4d173,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.265472,146.477946,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,e9308dc0-35e8-4090-afc9-f87fe52d08c7,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.264685,146.477367,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,0eef9bd6-851a-4e07-bbc3-d40cda13d2a2,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.261296,147.217946,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,e0d66f71-1f8d-4adf-a728-766634e6624f,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.25166,146.78291,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,ef7b2904-492e-447d-ab6c-4809d4f18ead,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.246466,145.712376,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,c9747ba9-8337-460d-8a19-23bf9ecdf2d7,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.244658,146.453526,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,7142a7d3-7837-4ff2-b39b-5e627a38d916,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.2411,146.888739,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,051e088f-bf85-426a-bdef-801f8d28e4a3,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.240326,146.440411,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,59f2c148-ac11-48ae-ab50-d229d90b89a7,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.239943,145.65403,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,aaed6da2-e57e-4a8e-a007-480c32568b7a,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.236171,147.214664,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,955c2dff-1e1e-4ff0-9348-159ec6232564,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.232994,148.284067,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,3a45aba1-58b0-4309-8f3f-d9be17cbf001,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.232303,146.788343,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,d4171832-d69b-468f-b2b1-98ae0bf72126,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.232303,146.788343,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,4a4cd8ef-1cc0-4d1f-9e94-b140df41aca5,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.232303,146.788343,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,4809ffec-b438-4e96-9b85-75e3f348dc89,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.231416,144.691341,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,9d1ca0f4-7c4a-48be-b5c8-a8679a7d56f4,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.228048,146.422249,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,329893ef-81c4-4cfb-b5b3-233a813c57a1,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.226752,146.719756,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,9f0ac225-d73c-485a-853f-0bcf0bd32bc6,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.225461,146.355565,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,5c5a074e-d5d6-47ed-9ed4-3f880a126214,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.22544,145.766477,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,29b3af6f-ae47-47be-aa42-ca150e80a8b2,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.221402,146.84407,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,99b1765a-4d02-46a0-8e02-f5721b53b870,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.218595,146.839817,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,70c1b6ce-bc4c-4005-af9a-2c7de504cce1,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.216946,147.604972,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,4ce8bdab-4f51-4065-b764-27530a172bec,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.216768,146.412793,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,af13d288-5dbc-4419-b5ed-e12232362a42,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.215536,146.482697,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,cbf3921d-6e36-40e7-864b-f2485873d638,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.213136,146.504355,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,ffcca120-edde-4c03-b7ff-6ce9487111ec,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.212686,146.506541,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,89603f9c-dfc3-4beb-9d0a-02b71cf56a7b,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.211822,145.756593,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,a800d133-c869-4a10-ab88-f2336f91a5c0,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.206344,147.332925,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,6f4f5b21-3e1e-495e-8847-972dd1417b2c,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.204757,146.820135,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,6504f3a8-9a97-49d5-97d0-cda4b3ba58b6,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.204315,146.403243,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,f5ce6b79-ca45-4c45-8afc-56c59fa4fbd2,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.201144,147.912818,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,b66d6319-8d1a-4fc0-a44d-4e68eea5512b,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.19746,146.384522,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,28ced291-285e-4c53-803e-25eda7358504,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.194399,146.374796,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,70a3dbd5-34a2-453f-a496-6d5553650b5f,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.194141,146.373653,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,032c2e86-1ac4-4285-b9d9-f776ac3f3f3e,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.193134,146.369072,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,aac86b7a-5b07-489d-8ab5-c86880d8806b,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.192921,146.367917,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,dae950e2-5109-4705-8211-a79320d1fc40,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.192716,146.36675,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,4ddea1b1-94fb-4fe8-93d7-1313fa2a9216,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.192716,146.36675,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,86c43db9-061f-4c6e-a9fa-c873d75364bd,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.190286,146.332037,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,fda96c8c-1bc0-4b03-9f68-5fda3622779a,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.190286,146.332037,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,efdd57a9-8718-4212-b37b-b3237af1da4e,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.183482,147.592812,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,ccbdd376-76b2-4970-8c30-2a06e5e3aa2f,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.179949,147.543873,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,59010139-e10c-4270-9f85-903393238946,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.177107,146.484442,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,095cb3e4-7832-4762-ad23-5eb10fd7ea61,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
-41.176883,146.486805,NA,Felis catus,https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8,76ad04ba-46f9-4cc1-bfb1-fd279a6528e3,Tasmanian Natural Values Atlas,PRESENT,2023-10-16,These data points have a missing eventDate value.,"c(NA, NA)",NA
